# power spectrum of B
# redshift z=1.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  3.683844e-01   4.211931e-20   5.619580e-09   5.198806e-21   24
  3.689073e-01   1.018310e-19   0.000000e+00   1.139510e-20   96
  3.694295e-01   7.006131e-20   6.422377e-09   8.469749e-21   84
  3.699509e-01   9.324936e-20   0.000000e+00   7.219865e-21   96
  3.704716e-01   1.155816e-19   0.000000e+00   1.178969e-20   84
  3.709915e-01   2.083862e-19   3.973643e-09   3.161410e-20   24
  3.715108e-01   5.777714e-20   0.000000e+00   8.358310e-21   24
  3.725471e-01   7.881953e-20   0.000000e+00   7.696119e-21   72
  3.730641e-01   7.347844e-20   0.000000e+00   8.392665e-21   48
  3.736127e-01   7.383560e-20   1.248164e-04   5.052728e-21   128
  3.740961e-01   4.738074e-20   5.619580e-09   7.044753e-21   24
  3.751253e-01   5.511297e-20   5.298191e-09   4.006728e-21   144
  3.756388e-01   6.589007e-20   0.000000e+00   6.008963e-21   96
  3.771752e-01   6.848135e-20   0.000000e+00   6.153442e-21   144
  3.776859e-01   7.631331e-20   5.619580e-09   5.676543e-21   96
  3.781959e-01   5.576304e-20   7.947286e-09   5.306628e-21   96
  3.787053e-01   1.175143e-19   5.619580e-09   2.396354e-20   24
  3.792140e-01   8.744962e-20   0.000000e+00   8.481923e-21   72
  3.797219e-01   5.148847e-20   8.991328e-09   3.269961e-21   120
  3.807359e-01   5.564424e-20   5.619580e-09   6.832611e-21   48
  3.812418e-01   4.139141e-20   0.000000e+00   3.702043e-21   108
  3.817471e-01   1.094308e-19   0.000000e+00   8.718581e-21   72
  3.832590e-01   5.744754e-20   5.298191e-09   4.663326e-21   144
  3.837616e-01   4.732826e-20   5.619580e-09   5.593168e-21   48
  3.847649e-01   8.162793e-20   5.619580e-09   1.063882e-20   12
  3.855656e-01   6.403916e-20   2.449590e-04   5.747201e-21   120
  3.862650e-01   3.506835e-20   5.619580e-09   3.972176e-21   48
  3.867637e-01   2.352519e-20   5.619580e-09   3.345296e-21   24
  3.872618e-01   3.755256e-20   9.733398e-09   2.738795e-21   96
  3.877593e-01   3.918951e-20   0.000000e+00   3.900024e-21   96
  3.887523e-01   6.177187e-20   7.492773e-09   7.568673e-21   36
  3.892478e-01   7.281340e-20   0.000000e+00   8.076768e-21   48
